,filename,setor,fold,quintilRenda
0,TbxScQFDCuUpUjAAmrGT1g-0.jpg,350270505000004.0,0,5.0
1,TbxScQFDCuUpUjAAmrGT1g-90.jpg,350270505000004.0,0,5.0
2,TbxScQFDCuUpUjAAmrGT1g-180.jpg,350270505000004.0,0,5.0
3,TbxScQFDCuUpUjAAmrGT1g-270.jpg,350270505000004.0,0,5.0
4,uH2pBeUYPyDTmaSB52Zb7A-0.jpg,350925405000003.0,0,4.0
5,uH2pBeUYPyDTmaSB52Zb7A-90.jpg,350925405000003.0,0,4.0
6,uH2pBeUYPyDTmaSB52Zb7A-180.jpg,350925405000003.0,0,4.0
7,uH2pBeUYPyDTmaSB52Zb7A-270.jpg,350925405000003.0,0,4.0
8,Mw8bNa22gbCxgE9ifktp4w-0.jpg,350990805000002.0,0,4.0
9,Mw8bNa22gbCxgE9ifktp4w-90.jpg,350990805000002.0,0,4.0
10,Mw8bNa22gbCxgE9ifktp4w-180.jpg,350990805000002.0,0,4.0
11,Mw8bNa22gbCxgE9ifktp4w-270.jpg,350990805000002.0,0,4.0
12,2wlPv-4DlJsHn76SC_94cQ-0.jpg,350990805000011.0,0,2.0
13,2wlPv-4DlJsHn76SC_94cQ-90.jpg,350990805000011.0,0,2.0
14,2wlPv-4DlJsHn76SC_94cQ-180.jpg,350990805000011.0,0,2.0
15,2wlPv-4DlJsHn76SC_94cQ-270.jpg,350990805000011.0,0,2.0
16,_j7efnz45z4BFsPDFcJ0OQ-0.jpg,351480905000001.0,0,5.0
17,_j7efnz45z4BFsPDFcJ0OQ-90.jpg,351480905000001.0,0,5.0
18,_j7efnz45z4BFsPDFcJ0OQ-180.jpg,351480905000001.0,0,5.0
19,_j7efnz45z4BFsPDFcJ0OQ-270.jpg,351480905000001.0,0,5.0
20,HXHOpERSsgdcy5PfGWHFiQ-0.jpg,352030105000054.0,0,4.0
21,HXHOpERSsgdcy5PfGWHFiQ-90.jpg,352030105000054.0,0,4.0
22,HXHOpERSsgdcy5PfGWHFiQ-180.jpg,352030105000054.0,0,4.0
23,HXHOpERSsgdcy5PfGWHFiQ-270.jpg,352030105000054.0,0,4.0
24,UpAZe5jsrx2pkhtpMankvw-0.jpg,352030105000008.0,0,2.0
25,UpAZe5jsrx2pkhtpMankvw-90.jpg,352030105000008.0,0,2.0
26,UpAZe5jsrx2pkhtpMankvw-180.jpg,352030105000008.0,0,2.0
27,UpAZe5jsrx2pkhtpMankvw-270.jpg,352030105000008.0,0,2.0
28,eH39TtPIxmBCmtF6IuC42g-0.jpg,352042605000016.0,0,4.0
29,eH39TtPIxmBCmtF6IuC42g-90.jpg,352042605000016.0,0,4.0
