,filename,setor,fold,quintilRenda
0,W7O7C-s_RwxXrRfVTxPOSQ-0.jpg,350270505000020.0,4,5.0
1,W7O7C-s_RwxXrRfVTxPOSQ-90.jpg,350270505000020.0,4,5.0
2,W7O7C-s_RwxXrRfVTxPOSQ-180.jpg,350270505000020.0,4,5.0
3,W7O7C-s_RwxXrRfVTxPOSQ-270.jpg,350270505000020.0,4,5.0
4,keYG1G_6IDGUEPM96RBNMw-0.jpg,350270510000006.0,4,1.0
5,keYG1G_6IDGUEPM96RBNMw-90.jpg,350270510000006.0,4,1.0
6,keYG1G_6IDGUEPM96RBNMw-180.jpg,350270510000006.0,4,1.0
7,keYG1G_6IDGUEPM96RBNMw-270.jpg,350270510000006.0,4,1.0
8,chantR-uzEhzTHf4G6nnUw-0.jpg,350990805000002.0,4,4.0
9,chantR-uzEhzTHf4G6nnUw-90.jpg,350990805000002.0,4,4.0
10,chantR-uzEhzTHf4G6nnUw-180.jpg,350990805000002.0,4,4.0
11,chantR-uzEhzTHf4G6nnUw-270.jpg,350990805000002.0,4,4.0
12,xQKKJH6Xc3Ef9t1K9UbbCg-0.jpg,351480905000001.0,4,5.0
13,xQKKJH6Xc3Ef9t1K9UbbCg-90.jpg,351480905000001.0,4,5.0
14,xQKKJH6Xc3Ef9t1K9UbbCg-180.jpg,351480905000001.0,4,5.0
15,xQKKJH6Xc3Ef9t1K9UbbCg-270.jpg,351480905000001.0,4,5.0
16,E7zGLssTGiiq01tNQgvADQ-0.jpg,352030105000050.0,4,5.0
17,E7zGLssTGiiq01tNQgvADQ-90.jpg,352030105000050.0,4,5.0
18,E7zGLssTGiiq01tNQgvADQ-180.jpg,352030105000050.0,4,5.0
19,E7zGLssTGiiq01tNQgvADQ-270.jpg,352030105000050.0,4,5.0
20,74Nh1KWzgbC23fvoWGwXhQ-0.jpg,352042605000030.0,4,5.0
21,74Nh1KWzgbC23fvoWGwXhQ-90.jpg,352042605000030.0,4,5.0
22,74Nh1KWzgbC23fvoWGwXhQ-180.jpg,352042605000030.0,4,5.0
23,74Nh1KWzgbC23fvoWGwXhQ-270.jpg,352042605000030.0,4,5.0
24,A3k_25to8d7-BNS9xMpY-A-0.jpg,352042605000002.0,4,5.0
25,A3k_25to8d7-BNS9xMpY-A-90.jpg,352042605000002.0,4,5.0
26,A3k_25to8d7-BNS9xMpY-A-180.jpg,352042605000002.0,4,5.0
27,A3k_25to8d7-BNS9xMpY-A-270.jpg,352042605000002.0,4,5.0
28,V3KqqwgFgcdpW7wlCmeEcg-0.jpg,352042605000001.0,4,4.0
29,V3KqqwgFgcdpW7wlCmeEcg-90.jpg,352042605000001.0,4,4.0
30,V3KqqwgFgcdpW7wlCmeEcg-180.jpg,352042605000001.0,4,4.0
31,V3KqqwgFgcdpW7wlCmeEcg-270.jpg,352042605000001.0,4,4.0
32,PDLvuOKEppezFBl-eYLBPw-0.jpg,352042605000020.0,4,5.0
33,PDLvuOKEppezFBl-eYLBPw-90.jpg,352042605000020.0,4,5.0
34,PDLvuOKEppezFBl-eYLBPw-180.jpg,352042605000020.0,4,5.0
35,PDLvuOKEppezFBl-eYLBPw-270.jpg,352042605000020.0,4,5.0
36,AXdul2uKC0EfdPL-Ql3gOg-0.jpg,352042605000013.0,4,4.0
37,AXdul2uKC0EfdPL-Ql3gOg-90.jpg,352042605000013.0,4,4.0
38,AXdul2uKC0EfdPL-Ql3gOg-180.jpg,352042605000013.0,4,4.0
39,AXdul2uKC0EfdPL-Ql3gOg-270.jpg,352042605000013.0,4,4.0
40,MoByzGx1rDvqXnRwgypJ2g-0.jpg,352042605000022.0,4,4.0
41,MoByzGx1rDvqXnRwgypJ2g-90.jpg,352042605000022.0,4,4.0
42,MoByzGx1rDvqXnRwgypJ2g-180.jpg,352042605000022.0,4,4.0
43,MoByzGx1rDvqXnRwgypJ2g-270.jpg,352042605000022.0,4,4.0
44,cx9OUlXP11_7STHdrZRhSQ-0.jpg,352042605000022.0,4,4.0
45,cx9OUlXP11_7STHdrZRhSQ-90.jpg,352042605000022.0,4,4.0
46,cx9OUlXP11_7STHdrZRhSQ-180.jpg,352042605000022.0,4,4.0
47,cx9OUlXP11_7STHdrZRhSQ-270.jpg,352042605000022.0,4,4.0
48,uTB359_QWEE7HziyaOl0Wg-0.jpg,352330505000006.0,4,3.0
49,uTB359_QWEE7HziyaOl0Wg-90.jpg,352330505000006.0,4,3.0
50,uTB359_QWEE7HziyaOl0Wg-180.jpg,352330505000006.0,4,3.0
51,uTB359_QWEE7HziyaOl0Wg-270.jpg,352330505000006.0,4,3.0
52,E1Zpmq9GKyWlMGSAyw1VrA-0.jpg,352330505000004.0,4,5.0
53,E1Zpmq9GKyWlMGSAyw1VrA-90.jpg,352330505000004.0,4,5.0
54,E1Zpmq9GKyWlMGSAyw1VrA-180.jpg,352330505000004.0,4,5.0
55,E1Zpmq9GKyWlMGSAyw1VrA-270.jpg,352330505000004.0,4,5.0
56,sYk6HcHP1wkC5oiE1ITJdw-0.jpg,352330510000001.0,4,4.0
57,sYk6HcHP1wkC5oiE1ITJdw-90.jpg,352330510000001.0,4,4.0
58,sYk6HcHP1wkC5oiE1ITJdw-180.jpg,352330510000001.0,4,4.0
59,sYk6HcHP1wkC5oiE1ITJdw-270.jpg,352330510000001.0,4,4.0
60,dZeU5qMNfHLGqJK2U20dyg-0.jpg,352330510000010.0,4,1.0
61,dZeU5qMNfHLGqJK2U20dyg-90.jpg,352330510000010.0,4,1.0
62,dZeU5qMNfHLGqJK2U20dyg-180.jpg,352330510000010.0,4,1.0
63,dZeU5qMNfHLGqJK2U20dyg-270.jpg,352330510000010.0,4,1.0
64,BW0OvibNH0i_W0-_XKHbCw-0.jpg,352460005000001.0,4,5.0
65,BW0OvibNH0i_W0-_XKHbCw-90.jpg,352460005000001.0,4,5.0
66,BW0OvibNH0i_W0-_XKHbCw-180.jpg,352460005000001.0,4,5.0
67,BW0OvibNH0i_W0-_XKHbCw-270.jpg,352460005000001.0,4,5.0
68,WLQRXT46vvUHEM2DeexyPA-0.jpg,352460005000005.0,4,5.0
69,WLQRXT46vvUHEM2DeexyPA-90.jpg,352460005000005.0,4,5.0
70,WLQRXT46vvUHEM2DeexyPA-180.jpg,352460005000005.0,4,5.0
71,WLQRXT46vvUHEM2DeexyPA-270.jpg,352460005000005.0,4,5.0
