,loss,accuracy,mean_absolute_error,Pearson,KendallTau
489,"0,2287","0,8589","0,102","0,306","0,4381"
490,"0,2285","0,8591","0,1019","0,3055","0,4382"
491,"0,2283","0,8593","0,1019","0,3056","0,4383"
492,"0,228","0,8592","0,1017","0,3054","0,4385"
493,"0,2282","0,8594","0,1019","0,3061","0,4385"
494,"0,2279","0,8594","0,1018","0,3058","0,4385"
495,"0,2277","0,8591","0,1017","0,3055","0,4385"
496,"0,2275","0,8593","0,1017","0,3054","0,4386"
497,"0,2279","0,8593","0,1017","0,3057","0,4384"
498,"0,2274","0,8593","0,1016","0,3052","0,4387"
499,"0,2272","0,8596","0,1015","0,3051","0,4387"
500,"0,2274","0,8594","0,1017","0,3059","0,4386"
501,"0,2276","0,8591","0,102","0,3066","0,4386"
502,"0,2273","0,8593","0,1017","0,306","0,4386"
503,"0,2273","0,8593","0,1017","0,3058","0,4386"
504,"0,2268","0,8599","0,1014","0,3052","0,4389"
505,"0,2269","0,8593","0,1015","0,3052","0,4389"
506,"0,2268","0,8598","0,1015","0,3054","0,4389"
507,"0,2264","0,86","0,1013","0,3054","0,4391"
508,"0,2271","0,8601","0,1017","0,3061","0,4388"
509,"0,2266","0,8598","0,1015","0,3056","0,4389"
510,"0,2264","0,8603","0,1013","0,3054","0,4392"
511,"0,227","0,8598","0,1018","0,3067","0,4388"
512,"0,2268","0,8603","0,102","0,3081","0,439"
513,"0,2267","0,8602","0,1018","0,3069","0,439"
514,"0,2271","0,8595","0,1021","0,3076","0,4387"
515,"0,2267","0,8599","0,1017","0,3067","0,4389"
516,"0,2267","0,86","0,1017","0,3062","0,439"
517,"0,2265","0,8598","0,1016","0,3063","0,4389"
518,"0,2259","0,8604","0,1013","0,3059","0,4393"
519,"0,2261","0,8602","0,1015","0,3063","0,4391"
520,"0,2262","0,8602","0,1015","0,3064","0,439"
521,"0,2265","0,86","0,1016","0,3063","0,4388"
522,"0,2262","0,8603","0,1015","0,3063","0,439"
523,"0,2259","0,8605","0,1013","0,3059","0,4392"
524,"0,2258","0,8606","0,1014","0,3058","0,4392"
525,"0,2262","0,8599","0,1016","0,3063","0,4391"
526,"0,2255","0,8608","0,1013","0,3059","0,4394"
527,"0,2263","0,8601","0,1016","0,3067","0,4392"
528,"0,2263","0,8605","0,102","0,308","0,4391"
529,"0,2259","0,8608","0,1017","0,3076","0,4392"
530,"0,2255","0,8607","0,1015","0,3069","0,4394"
531,"0,2256","0,8607","0,1015","0,3067","0,4393"
532,"0,2254","0,8605","0,1014","0,3066","0,4394"
533,"0,2253","0,8606","0,1014","0,3065","0,4394"
534,"0,2253","0,8606","0,1014","0,3064","0,4393"
535,"0,2249","0,861","0,1012","0,3063","0,4395"
536,"0,2249","0,8606","0,1012","0,3065","0,4396"
537,"0,2248","0,861","0,1012","0,3061","0,4395"
538,"0,2252","0,8606","0,1014","0,3066","0,4394"
539,"0,2253","0,8605","0,1014","0,3064","0,4392"
540,"0,2247","0,8608","0,1011","0,3059","0,4396"
541,"0,2251","0,8608","0,1013","0,3063","0,4394"
542,"0,2249","0,8609","0,1013","0,3067","0,4396"
543,"0,2251","0,8607","0,1014","0,3064","0,4394"
544,"0,225","0,8608","0,1015","0,3074","0,4395"
545,"0,2252","0,8607","0,1016","0,3077","0,4395"
546,"0,2247","0,8605","0,1015","0,3071","0,4397"
547,"0,2249","0,8607","0,1015","0,3071","0,4396"
548,"0,2248","0,8609","0,1015","0,3072","0,4395"
549,"0,2244","0,8609","0,1012","0,3068","0,4397"
550,"0,2245","0,8613","0,1013","0,3066","0,4396"
551,"0,2241","0,8614","0,1011","0,3064","0,4399"
552,"0,2245","0,8612","0,1013","0,3071","0,4396"
553,"0,2244","0,8615","0,1012","0,3064","0,4397"
554,"0,2241","0,8615","0,1011","0,3066","0,4397"
555,"0,2242","0,8613","0,1011","0,3065","0,4397"
556,"0,224","0,8611","0,1011","0,3067","0,4398"
557,"0,224","0,8612","0,1012","0,307","0,4399"
558,"0,2241","0,8609","0,1012","0,3069","0,4398"
559,"0,2239","0,8617","0,1013","0,3073","0,4401"
560,"0,2244","0,8613","0,1017","0,3084","0,4397"
561,"0,2241","0,8615","0,1014","0,3075","0,4399"
562,"0,224","0,8614","0,1014","0,3075","0,4398"
563,"0,2237","0,8617","0,1012","0,3072","0,44"
564,"0,224","0,8614","0,1016","0,3085","0,4399"
565,"0,2239","0,8613","0,1014","0,3082","0,44"
566,"0,2236","0,8613","0,1013","0,308","0,4401"
567,"0,2235","0,8615","0,1013","0,3079","0,4401"
568,"0,2238","0,8615","0,1013","0,3078","0,4399"
569,"0,2234","0,8615","0,1011","0,3074","0,4402"
570,"0,2232","0,8615","0,101","0,3073","0,4402"
571,"0,2233","0,8615","0,1011","0,3078","0,4402"
572,"0,2238","0,8613","0,1016","0,3096","0,4402"
573,"0,2234","0,8611","0,1018","0,3105","0,4402"
574,"0,2234","0,8612","0,1015","0,3093","0,4403"
575,"0,2227","0,8616","0,101","0,308","0,4406"
576,"0,223","0,8612","0,1012","0,3085","0,4406"
577,"0,2227","0,8617","0,101","0,3078","0,4406"
578,"0,2223","0,8618","0,101","0,3084","0,4407"
579,"0,223","0,8616","0,1012","0,3081","0,4403"
580,"0,2226","0,8614","0,101","0,3079","0,4405"
581,"0,2223","0,8618","0,1008","0,3072","0,4406"
582,"0,2229","0,8617","0,1011","0,3079","0,4403"
583,"0,2225","0,862","0,101","0,3081","0,4405"
584,"0,2225","0,862","0,1011","0,3088","0,4406"
585,"0,2229","0,8615","0,1016","0,3111","0,4403"
586,"0,2226","0,8617","0,1013","0,3098","0,4405"
587,"0,2225","0,8616","0,1012","0,3096","0,4405"
588,"0,2225","0,8615","0,1013","0,3097","0,4403"
589,"0,2218","0,8619","0,1009","0,309","0,4408"
590,"0,2221","0,8619","0,101","0,3088","0,4406"
591,"0,2221","0,8617","0,101","0,3094","0,4405"
592,"0,2224","0,8617","0,1011","0,309","0,4404"
593,"0,2221","0,8618","0,1009","0,3084","0,4405"
594,"0,2219","0,862","0,1008","0,3079","0,4407"
595,"0,2218","0,8622","0,1007","0,3077","0,4407"
596,"0,2223","0,8617","0,1009","0,3081","0,4404"
597,"0,2217","0,8623","0,1006","0,3073","0,4407"
598,"0,2222","0,8618","0,1009","0,3082","0,4405"
599,"0,2223","0,8615","0,1012","0,3101","0,4405"
600,"0,2222","0,8619","0,1012","0,3096","0,4405"
601,"0,2219","0,8621","0,1012","0,3096","0,4408"
602,"0,2223","0,8621","0,1019","0,3117","0,4406"
603,"0,222","0,8621","0,1013","0,3103","0,4408"
604,"0,2219","0,8622","0,1011","0,3091","0,4407"
605,"0,2219","0,862","0,1011","0,309","0,4407"
606,"0,2216","0,8624","0,1009","0,3084","0,4408"
607,"0,2216","0,862","0,1008","0,3084","0,4409"
608,"0,2214","0,8624","0,1009","0,3089","0,4409"
609,"0,2219","0,862","0,1011","0,3091","0,4407"
610,"0,222","0,8618","0,1011","0,3087","0,4405"
611,"0,2214","0,8621","0,1008","0,308","0,4409"
612,"0,2217","0,8617","0,101","0,3087","0,4407"
613,"0,2216","0,8622","0,1011","0,309","0,4408"
614,"0,2218","0,862","0,1011","0,3088","0,4406"
615,"0,2216","0,8618","0,1012","0,3095","0,4407"
616,"0,2218","0,8619","0,1013","0,3095","0,4407"
617,"0,2213","0,8618","0,1015","0,3113","0,4409"
618,"0,2215","0,8621","0,1013","0,3102","0,4408"
619,"0,2215","0,8623","0,1012","0,3097","0,4407"
620,"0,2212","0,8624","0,101","0,3094","0,4409"
621,"0,2213","0,8625","0,1011","0,3092","0,4409"
622,"0,2209","0,8626","0,1008","0,3085","0,4411"
623,"0,2213","0,8622","0,101","0,309","0,4408"
624,"0,2212","0,8626","0,1009","0,3085","0,4409"
625,"0,221","0,8625","0,1008","0,3085","0,4409"
626,"0,2211","0,8625","0,1008","0,3085","0,4409"
627,"0,221","0,8625","0,1008","0,3084","0,4409"
628,"0,221","0,8625","0,1008","0,3082","0,441"
629,"0,2212","0,8626","0,1008","0,3084","0,4409"
630,"0,2207","0,8631","0,1007","0,3088","0,4412"
631,"0,2219","0,8621","0,1013","0,3099","0,4408"
632,"0,2213","0,8631","0,1013","0,3101","0,441"
633,"0,2212","0,8631","0,1011","0,3095","0,441"
634,"0,2209","0,863","0,1009","0,3092","0,4412"
635,"0,221","0,8629","0,101","0,3096","0,4411"
636,"0,221","0,8628","0,1012","0,3106","0,4411"
637,"0,221","0,863","0,1012","0,3107","0,4411"
638,"0,2208","0,8636","0,1015","0,3116","0,4412"
639,"0,2211","0,8633","0,1013","0,3109","0,4411"
640,"0,2207","0,8633","0,1013","0,3112","0,4415"
641,"0,2205","0,8633","0,1014","0,3119","0,4415"
642,"0,2207","0,8634","0,1017","0,313","0,4415"
643,"0,2206","0,8629","0,1018","0,3144","0,4417"
644,"0,2203","0,8632","0,1027","0,3203","0,4424"
645,"0,2194","0,8642","0,1024","0,3192","0,4428"
646,"0,2182","0,8658","0,1022","0,3209","0,444"
647,"0,2179","0,8666","0,1026","0,3232","0,4453"
648,"0,217","0,8685","0,1026","0,3245","0,447"
649,"0,215","0,8717","0,102","0,3264","0,4497"
650,"0,2131","0,8742","0,1009","0,3255","0,4537"
651,"0,2083","0,8786","0,0985","0,3209","0,4581"
652,"0,2036","0,8816","0,0962","0,3176","0,4614"
653,"0,1999","0,883","0,0947","0,3164","0,4642"
654,"0,1953","0,8847","0,0928","0,3141","0,467"
655,"0,1921","0,8881","0,0915","0,3133","0,4692"
656,"0,1887","0,8893","0,0901","0,312","0,4711"
657,"0,1843","0,8925","0,0883","0,3102","0,4731"
658,"0,1805","0,8947","0,0869","0,3079","0,4749"
659,"0,1769","0,8975","0,0852","0,3057","0,4768"
660,"0,1721","0,9006","0,0832","0,3025","0,4785"
661,"0,1679","0,9031","0,0818","0,3012","0,4798"
662,"0,1646","0,9043","0,0808","0,3001","0,4807"
663,"0,1608","0,9065","0,0793","0,2972","0,4819"
664,"0,1577","0,908","0,078","0,2949","0,4827"
665,"0,1547","0,9096","0,0768","0,2932","0,4842"
666,"0,1522","0,9111","0,0759","0,2907","0,4852"
667,"0,1498","0,9126","0,0748","0,2886","0,4866"
668,"0,1477","0,9143","0,0739","0,2866","0,4878"
669,"0,1455","0,916","0,0731","0,2851","0,4889"
670,"0,1437","0,917","0,0723","0,2833","0,4899"
671,"0,1413","0,9186","0,0712","0,2796","0,4912"
672,"0,1387","0,9202","0,07","0,2756","0,4928"
673,"0,1364","0,922","0,069","0,2732","0,4941"
674,"0,1342","0,9232","0,068","0,2706","0,4956"
675,"0,1313","0,9248","0,0666","0,2658","0,4974"
676,"0,1296","0,9263","0,0656","0,2624","0,4984"
677,"0,1269","0,9272","0,0643","0,2592","0,4997"
678,"0,1251","0,9282","0,0638","0,2587","0,5007"
679,"0,1225","0,9298","0,0626","0,2542","0,5021"
680,"0,1213","0,9301","0,0621","0,2531","0,5025"
681,"0,1193","0,9319","0,0614","0,2506","0,5032"
682,"0,1175","0,933","0,0608","0,2499","0,504"
683,"0,1158","0,9338","0,0601","0,2483","0,5045"
684,"0,1141","0,934","0,0594","0,2462","0,5053"
685,"0,1129","0,9347","0,0588","0,2443","0,5058"
686,"0,1117","0,9351","0,0583","0,2431","0,5062"
687,"0,1097","0,9363","0,0575","0,2412","0,5069"
688,"0,1085","0,937","0,0569","0,2392","0,5073"
689,"0,1077","0,9372","0,0565","0,2385","0,5072"
690,"0,1065","0,9375","0,056","0,2372","0,5076"
691,"0,1056","0,938","0,0555","0,2355","0,5081"
692,"0,1046","0,9386","0,0549","0,2327","0,5085"
693,"0,1041","0,9388","0,0545","0,2317","0,5086"
694,"0,1038","0,9389","0,0544","0,2311","0,5086"
695,"0,1033","0,9391","0,054","0,2292","0,5088"
696,"0,103","0,9391","0,0537","0,2283","0,5087"
697,"0,1023","0,9397","0,0532","0,2259","0,5091"
698,"0,1026","0,9392","0,0532","0,2264","0,5087"
699,"0,1016","0,9399","0,0526","0,2237","0,5092"
700,"0,1019","0,9395","0,0527","0,2236","0,5088"
701,"0,1011","0,9401","0,0522","0,222","0,5092"
702,"0,1013","0,9397","0,0522","0,2219","0,509"
703,"0,1011","0,94","0,0521","0,221","0,509"
704,"0,1007","0,9402","0,0517","0,2196","0,5092"
705,"0,1003","0,9405","0,0515","0,2188","0,5093"
706,"0,1005","0,9403","0,0514","0,2182","0,509"
707,"0,1002","0,9401","0,0512","0,2172","0,5091"
708,"0,0999","0,9404","0,0509","0,2158","0,5091"
709,"0,0997","0,9403","0,0507","0,2149","0,5092"
710,"0,0992","0,9403","0,0506","0,2143","0,5093"
711,"0,0992","0,9403","0,0503","0,2131","0,5092"
712,"0,0995","0,9402","0,0503","0,2127","0,5089"
713,"0,0994","0,9402","0,0501","0,2119","0,5089"
714,"0,0992","0,9402","0,05","0,2111","0,5089"
715,"0,0994","0,9401","0,05","0,2113","0,5087"
716,"0,099","0,9403","0,0497","0,2099","0,5088"
717,"0,0989","0,9403","0,0495","0,2093","0,5089"
718,"0,0989","0,9403","0,0494","0,2087","0,5089"
719,"0,0991","0,94","0,0495","0,2092","0,5087"
720,"0,0988","0,9402","0,0493","0,2085","0,5088"
721,"0,0987","0,9401","0,0493","0,2083","0,5087"
722,"0,0984","0,9403","0,0489","0,2063","0,5089"
723,"0,0984","0,9403","0,0488","0,2061","0,5089"
724,"0,0984","0,9403","0,0488","0,2058","0,5088"
725,"0,0983","0,9404","0,0487","0,2053","0,5088"
726,"0,0982","0,9404","0,0487","0,2049","0,5088"
727,"0,0984","0,9401","0,0487","0,2049","0,5087"
728,"0,0985","0,94","0,0487","0,2052","0,5085"
729,"0,0981","0,9405","0,0484","0,204","0,5088"
730,"0,0981","0,9403","0,0484","0,2038","0,5087"
731,"0,098","0,9403","0,0483","0,2035","0,5088"
732,"0,0978","0,9405","0,0481","0,2024","0,5089"
733,"0,0981","0,9402","0,0482","0,2029","0,5086"
734,"0,0981","0,9403","0,0482","0,2026","0,5086"
735,"0,0978","0,9404","0,0479","0,2016","0,5086"
736,"0,0973","0,9406","0,0475","0,2003","0,509"
737,"0,0979","0,9402","0,0478","0,2008","0,5085"
738,"0,0977","0,9402","0,0477","0,2005","0,5086"
739,"0,0976","0,9405","0,0475","0,1996","0,5087"
740,"0,0977","0,9402","0,0475","0,1996","0,5086"
741,"0,0976","0,9402","0,0475","0,1998","0,5086"
742,"0,0977","0,9402","0,0476","0,2","0,5085"
743,"0,0976","0,9402","0,0473","0,1991","0,5085"
744,"0,0974","0,9405","0,0474","0,1992","0,5087"
745,"0,0972","0,9404","0,0471","0,1983","0,5087"
746,"0,0972","0,9405","0,047","0,1975","0,5086"
747,"0,0974","0,9402","0,0471","0,1981","0,5085"
748,"0,097","0,9403","0,0469","0,1972","0,5087"
749,"0,0971","0,9401","0,0468","0,1972","0,5086"
750,"0,0967","0,9406","0,0466","0,1958","0,5088"
751,"0,0973","0,94","0,0468","0,1969","0,5084"
752,"0,097","0,9403","0,0467","0,1961","0,5086"
753,"0,097","0,9401","0,0468","0,197","0,5086"
754,"0,0972","0,94","0,0471","0,198","0,5085"
755,"0,0969","0,9405","0,0466","0,1959","0,5087"
756,"0,097","0,9403","0,0466","0,1954","0,5085"
757,"0,0972","0,9401","0,0466","0,1956","0,5084"
758,"0,0968","0,9405","0,0464","0,1946","0,5086"
759,"0,0969","0,9402","0,0464","0,1944","0,5085"
760,"0,0974","0,94","0,0466","0,1953","0,5082"
761,"0,0971","0,9399","0,0466","0,1954","0,5083"
762,"0,097","0,9401","0,0464","0,1951","0,5084"
763,"0,0966","0,9404","0,0461","0,1933","0,5086"
764,"0,0966","0,9402","0,046","0,1932","0,5086"
765,"0,097","0,9401","0,0461","0,1936","0,5084"
766,"0,0969","0,9401","0,046","0,1931","0,5084"
767,"0,0969","0,9402","0,0462","0,1944","0,5084"
768,"0,0964","0,9404","0,0459","0,1926","0,5087"
769,"0,0971","0,9398","0,0461","0,1933","0,5082"
770,"0,0962","0,9405","0,0456","0,1913","0,5087"
771,"0,0968","0,94","0,0458","0,1921","0,5083"
772,"0,0962","0,9405","0,0455","0,1909","0,5087"
773,"0,0967","0,94","0,0457","0,1916","0,5084"
774,"0,0967","0,9402","0,0457","0,1911","0,5084"
775,"0,0965","0,9402","0,0455","0,1908","0,5085"
776,"0,0964","0,9404","0,0454","0,1905","0,5086"
777,"0,0968","0,9401","0,0456","0,1911","0,5083"
778,"0,0965","0,9401","0,0454","0,1907","0,5085"
779,"0,0963","0,9404","0,0453","0,1902","0,5085"
780,"0,0963","0,9403","0,0453","0,1898","0,5086"
781,"0,096","0,9403","0,0453","0,1895","0,5087"
782,"0,0961","0,9404","0,0451","0,1895","0,5087"
783,"0,0966","0,9402","0,0453","0,1899","0,5084"
784,"0,0965","0,9402","0,0453","0,1896","0,5084"
785,"0,0964","0,9403","0,0452","0,1894","0,5084"
786,"0,0966","0,9401","0,0453","0,1899","0,5083"
787,"0,0964","0,9403","0,0451","0,1894","0,5084"
788,"0,0963","0,9402","0,045","0,1891","0,5085"
789,"0,0963","0,9402","0,045","0,189","0,5085"
790,"0,0965","0,94","0,0453","0,19","0,5084"
791,"0,0963","0,9401","0,045","0,1891","0,5085"
792,"0,0964","0,9401","0,0451","0,1894","0,5084"
793,"0,096","0,9403","0,0449","0,1888","0,5086"
794,"0,0963","0,9402","0,0452","0,1901","0,5086"
795,"0,0965","0,9404","0,0468","0,1974","0,5086"
796,"0,0965","0,9402","0,0459","0,1932","0,5086"
797,"0,0965","0,9407","0,0465","0,195","0,5087"
798,"0,0965","0,9403","0,046","0,1932","0,5086"
799,"0,0966","0,9402","0,0459","0,193","0,5084"
800,"0,0963","0,9405","0,0456","0,1913","0,5087"
801,"0,0962","0,9404","0,0454","0,1906","0,5086"
802,"0,0961","0,9403","0,0454","0,1911","0,5087"
803,"0,0959","0,9405","0,0451","0,1896","0,5087"
804,"0,0963","0,9403","0,0452","0,1903","0,5085"
805,"0,0963","0,9403","0,0452","0,1898","0,5085"
806,"0,0962","0,9403","0,0451","0,1894","0,5085"
807,"0,0956","0,9405","0,0448","0,1885","0,5089"
808,"0,0963","0,9401","0,0451","0,1893","0,5085"
809,"0,0961","0,94","0,045","0,1892","0,5085"
810,"0,096","0,9403","0,0449","0,1886","0,5086"
811,"0,0961","0,94","0,0449","0,1889","0,5086"
812,"0,0961","0,9401","0,0449","0,189","0,5086"
813,"0,0963","0,94","0,045","0,1891","0,5084"
814,"0,0962","0,94","0,0449","0,1889","0,5085"
815,"0,096","0,9403","0,0448","0,1883","0,5086"
816,"0,0959","0,9402","0,0448","0,1883","0,5086"
817,"0,0959","0,9403","0,0448","0,1882","0,5086"
818,"0,0962","0,9401","0,0449","0,1886","0,5085"
819,"0,0958","0,9402","0,0447","0,1883","0,5087"
820,"0,0959","0,94","0,0447","0,1885","0,5086"
821,"0,0955","0,9405","0,0445","0,1876","0,5088"
822,"0,0962","0,94","0,0449","0,1888","0,5084"
823,"0,0959","0,9403","0,0447","0,1879","0,5086"
824,"0,0961","0,94","0,0448","0,1882","0,5085"
825,"0,0961","0,94","0,0448","0,1885","0,5085"
826,"0,0958","0,9403","0,0446","0,1879","0,5087"
827,"0,096","0,9402","0,0447","0,188","0,5085"
828,"0,0962","0,9401","0,0448","0,1887","0,5084"
829,"0,0958","0,9403","0,0446","0,1879","0,5087"
830,"0,096","0,9401","0,0447","0,188","0,5086"
831,"0,0965","0,9398","0,045","0,1889","0,5082"
832,"0,0962","0,9399","0,0448","0,1886","0,5084"
833,"0,0961","0,9401","0,0447","0,1884","0,5085"
834,"0,0957","0,9404","0,0446","0,1876","0,5087"
835,"0,0958","0,9402","0,0446","0,1879","0,5086"
836,"0,0962","0,9401","0,0448","0,1885","0,5084"
837,"0,0961","0,94","0,0447","0,1881","0,5085"
838,"0,0961","0,9401","0,0447","0,1884","0,5084"
839,"0,0956","0,9405","0,0445","0,1874","0,5087"
840,"0,0963","0,9398","0,0448","0,1888","0,5083"
841,"0,0955","0,9405","0,0444","0,1872","0,5088"
842,"0,0961","0,94","0,0447","0,1882","0,5084"
843,"0,0955","0,9405","0,0444","0,1873","0,5088"
844,"0,096","0,9401","0,0446","0,1881","0,5085"
845,"0,096","0,9402","0,0447","0,1879","0,5085"
846,"0,0958","0,9402","0,0445","0,1876","0,5086"
847,"0,0957","0,9404","0,0445","0,1874","0,5087"
848,"0,0961","0,9401","0,0447","0,1882","0,5084"
849,"0,0959","0,9401","0,0446","0,1879","0,5086"
850,"0,0957","0,9404","0,0445","0,1875","0,5086"
851,"0,0957","0,9403","0,0444","0,1874","0,5087"
852,"0,0954","0,9402","0,0445","0,1872","0,5088"
853,"0,0955","0,9403","0,0443","0,1872","0,5088"
854,"0,096","0,9401","0,0446","0,1879","0,5085"
855,"0,096","0,9401","0,0446","0,1878","0,5086"
856,"0,0958","0,9402","0,0445","0,1876","0,5086"
857,"0,096","0,94","0,0446","0,1881","0,5085"
858,"0,0958","0,9402","0,0445","0,1878","0,5086"
859,"0,0958","0,9401","0,0444","0,1876","0,5087"
860,"0,0957","0,9401","0,0444","0,1875","0,5087"
861,"0,096","0,9399","0,0445","0,188","0,5085"
862,"0,0958","0,9401","0,0444","0,1876","0,5086"
863,"0,0959","0,94","0,0445","0,1879","0,5085"
864,"0,0955","0,9402","0,0443","0,187","0,5088"
865,"0,0956","0,9401","0,0443","0,1872","0,5088"
866,"0,0957","0,9401","0,0444","0,1874","0,5087"
867,"0,0956","0,9402","0,0443","0,1872","0,5087"
868,"0,0956","0,9403","0,0443","0,187","0,5087"
869,"0,0959","0,9399","0,0445","0,1877","0,5086"
870,"0,096","0,9398","0,0445","0,188","0,5085"
871,"0,0958","0,9401","0,0444","0,1872","0,5087"
872,"0,0957","0,9401","0,0443","0,1873","0,5087"
873,"0,0957","0,94","0,0443","0,1875","0,5087"
874,"0,0955","0,9402","0,0442","0,1871","0,5088"
875,"0,0958","0,9399","0,0444","0,1881","0,5086"
876,"0,0958","0,9401","0,0444","0,1879","0,5086"
877,"0,0957","0,9401","0,0443","0,1876","0,5086"
878,"0,0952","0,9404","0,0441","0,1867","0,509"
879,"0,0959","0,9399","0,0444","0,1877","0,5086"
880,"0,0957","0,9399","0,0444","0,1878","0,5087"
881,"0,0956","0,9402","0,0444","0,1882","0,5088"
882,"0,0958","0,9402","0,0457","0,1949","0,5088"
883,"0,0974","0,9399","0,0482","0,2069","0,509"
884,"0,0979","0,9402","0,0508","0,2201","0,5091"
885,"0,0967","0,9402","0,05","0,2166","0,5094"
886,"0,0961","0,9406","0,0491","0,2114","0,5095"
887,"0,0959","0,9406","0,0484","0,2077","0,5094"
888,"0,0959","0,9407","0,0481","0,206","0,5093"
889,"0,0961","0,9404","0,048","0,2052","0,5091"
890,"0,0957","0,9407","0,0477","0,2039","0,5094"
891,"0,0958","0,9405","0,0475","0,2034","0,5093"
892,"0,0954","0,941","0,0472","0,2016","0,5095"
893,"0,096","0,9404","0,0475","0,2029","0,5091"
894,"0,0958","0,9408","0,0473","0,2015","0,5092"
895,"0,0959","0,9406","0,0473","0,201","0,5092"
896,"0,0959","0,9404","0,0472","0,2014","0,5091"
897,"0,0957","0,9408","0,047","0,2003","0,5093"
898,"0,0958","0,9407","0,047","0,2003","0,5092"
899,"0,096","0,9405","0,047","0,2004","0,509"
900,"0,0955","0,9407","0,0467","0,1992","0,5093"
901,"0,0957","0,9404","0,0467","0,1991","0,5092"
902,"0,0962","0,9402","0,047","0,2003","0,5088"
903,"0,096","0,9402","0,0469","0,2002","0,509"
904,"0,0958","0,9403","0,0465","0,1983","0,5091"
905,"0,0955","0,9408","0,0464","0,1976","0,5092"
906,"0,0955","0,9406","0,0463","0,1977","0,5092"
907,"0,0959","0,9404","0,0465","0,1981","0,509"
908,"0,0958","0,9404","0,0464","0,1975","0,5091"
909,"0,0958","0,9404","0,0464","0,1975","0,509"
910,"0,0953","0,9407","0,046","0,1961","0,5093"
911,"0,096","0,94","0,0464","0,1974","0,5088"
912,"0,0952","0,9407","0,0459","0,1955","0,5093"
913,"0,0958","0,9403","0,0462","0,1963","0,509"
914,"0,0953","0,9408","0,0459","0,1952","0,5093"
915,"0,0957","0,9403","0,0461","0,1961","0,509"
916,"0,0957","0,9405","0,0462","0,1967","0,509"
917,"0,0955","0,9404","0,0462","0,197","0,5092"
918,"0,0953","0,9406","0,0462","0,1967","0,5093"
919,"0,0958","0,9403","0,0462","0,1967","0,509"
920,"0,0955","0,9404","0,0461","0,1965","0,5091"
921,"0,0953","0,9406","0,0459","0,1956","0,5092"
922,"0,0953","0,9405","0,0458","0,195","0,5092"
923,"0,095","0,9405","0,0458","0,1945","0,5093"
924,"0,0951","0,9407","0,0456","0,1942","0,5093"
925,"0,0956","0,9404","0,0458","0,1946","0,509"
926,"0,0956","0,9404","0,0457","0,1944","0,509"
927,"0,0954","0,9405","0,0456","0,194","0,5091"
928,"0,0957","0,9402","0,0457","0,1945","0,509"
929,"0,0954","0,9405","0,0456","0,1941","0,5091"
930,"0,0953","0,9405","0,0457","0,1946","0,5092"
931,"0,0953","0,9406","0,0457","0,195","0,5092"
932,"0,0956","0,9404","0,0457","0,1944","0,509"
933,"0,0953","0,9405","0,0455","0,1937","0,5091"
934,"0,0955","0,9405","0,0456","0,1938","0,509"
935,"0,0951","0,9406","0,0453","0,1927","0,5093"
936,"0,0952","0,9405","0,0453","0,1928","0,5092"
937,"0,0953","0,9406","0,0454","0,193","0,5091"
938,"0,0952","0,9406","0,0453","0,1926","0,5092"
939,"0,0952","0,9408","0,0453","0,1923","0,5092"
940,"0,0955","0,9405","0,0454","0,193","0,5091"
941,"0,0956","0,9403","0,0455","0,1933","0,5089"
942,"0,0954","0,9407","0,0453","0,1923","0,5091"
943,"0,0953","0,9406","0,0452","0,1924","0,5091"
944,"0,0953","0,9405","0,0452","0,1925","0,5092"
945,"0,0951","0,9407","0,0451","0,1918","0,5093"
946,"0,0955","0,9404","0,0453","0,1928","0,509"
947,"0,0955","0,9405","0,0453","0,1925","0,509"
948,"0,0954","0,9405","0,0452","0,1923","0,509"
949,"0,0949","0,9408","0,0449","0,1914","0,5094"
950,"0,0955","0,9404","0,0453","0,1924","0,509"
951,"0,0954","0,9403","0,0452","0,1924","0,5091"
952,"0,0952","0,9406","0,0451","0,1918","0,5091"
953,"0,0954","0,9403","0,0451","0,1921","0,5091"
954,"0,0954","0,9404","0,0451","0,1922","0,5091"
955,"0,0956","0,9403","0,0453","0,1924","0,509"
956,"0,0955","0,9403","0,0452","0,1923","0,5091"
957,"0,0953","0,9405","0,0451","0,1918","0,5092"
958,"0,0952","0,9405","0,045","0,1917","0,5092"
959,"0,0952","0,9406","0,045","0,1916","0,5092"
960,"0,0955","0,9404","0,0451","0,1921","0,509"
961,"0,0951","0,9405","0,045","0,1917","0,5093"
962,"0,0952","0,9403","0,045","0,192","0,5092"
963,"0,0949","0,9409","0,0448","0,191","0,5094"
964,"0,0955","0,9403","0,0452","0,1923","0,5091"
965,"0,0953","0,9405","0,045","0,1915","0,5092"
966,"0,0954","0,9403","0,0451","0,1919","0,5092"
967,"0,0954","0,9402","0,0451","0,1922","0,5091"
968,"0,0951","0,9405","0,0449","0,1915","0,5093"
969,"0,0953","0,9405","0,045","0,1917","0,5092"
970,"0,0955","0,9403","0,0451","0,1923","0,5091"
971,"0,0951","0,9406","0,0449","0,1915","0,5094"
972,"0,0953","0,9403","0,045","0,1917","0,5093"
973,"0,0958","0,9401","0,0453","0,1926","0,5089"
974,"0,0956","0,9402","0,0451","0,1923","0,5091"
975,"0,0955","0,9403","0,0451","0,1921","0,5092"
976,"0,0951","0,9407","0,0449","0,1913","0,5094"
977,"0,0952","0,9405","0,0449","0,1916","0,5093"
